Twitter ID,Indicator score,Classification,Product(s) as reported,Product coded (INN),Event(s) as reported,Event(s) coded (PT),Product-Event(s),Indication(s) as reported,Indication(s) coded (PT),Product-Indication(s)
501277446717837312,"0,196909993886948",Non-AE Tweet,,,,,,,,
501248622378221568,"-0,081320002675057",Non-AE Tweet,,,,,,,,
503502544333578240,"-0,015259999781847",Non-AE Tweet,,,,,,,,
563246082155503617,"-0,129920005798340",Non-AE Tweet,,,,,,,,
564110658921181184,"0,014580000191927",Non-AE Tweet,,,,,,,,
563274973801111552,"0,018570000305772",Non-AE Tweet,,,,,,,,
208409807877709824,"0,093440003693104",Non-AE Tweet,,,,,,,,
214219835503161344,"-0,131099998950958",Non-AE Tweet,,,,,,,,
216605548429316097,"-0,197710007429123",Non-AE Tweet,,,,,,,,
215798716370657281,"-0,198039993643761",Non-AE Tweet,,,,,,,,
209285071029542913,"0,068420000374317",Non-AE Tweet,,,,,,,,
210690914744664067,"0,290670007467270",Non-AE Tweet,,,,,,,,
215479123143958529,"0,258240014314651",Non-AE Tweet,,,,,,,,
213105667576303616,"-0,149739995598793",Non-AE Tweet,,,,,,,,
212625580569542656,"0,321720004081726",Non-AE Tweet,,,,,,,,
210246187452870656,"0,447459995746613",Non-AE Tweet,,,,,,,,
209681300490174464,"-0,193550005555153",Non-AE Tweet,,,,,,,,
550562752201101313,"-0,199819996953011",Non-AE Tweet,,,,,,,,
553466985485316096,"0,168190002441406",Non-AE Tweet,,,,,,,,
561465345660035072,"0,153720006346703",Non-AE Tweet,,,,,,,,
553452841822470144,"-0,126739993691444",Non-AE Tweet,,,,,,,,
551483212279476225,"-0,191110000014305",Non-AE Tweet,,,,,,,,
551286105618644992,"0,323720008134842",Non-AE Tweet,,,,,,,,
478720768730083328,"0,159229993820190",Non-AE Tweet,,,,,,,,
478792858955022336,"-0,083509996533394",Non-AE Tweet,,,,,,,,
482450611460263937,"0,054450001567602",Non-AE Tweet,,,,,,,,
478767738668597248,"0,412039995193481",Non-AE Tweet,,,,,,,,
475414454645977088,"-0,029330000281334",Non-AE Tweet,,,,,,,,
481049948884979712,"0,006870000157505",Non-AE Tweet,,,,,,,,
483267776849534977,"-0,159600004553795",Non-AE Tweet,,,,,,,,
480298417101340673,"-0,159309998154640",Non-AE Tweet,,,,,,,,
482524193414578176,"-0,168410003185272",Non-AE Tweet,,,,,,,,
474360055135862785,"0,207159996032715",Non-AE Tweet,,,,,,,,
476781917501931520,"0,067409999668598",Non-AE Tweet,,,,,,,,
482681204680839169,"0,038449998944998",Non-AE Tweet,,,,,,,,
478079214432690177,"0,075379997491837",Non-AE Tweet,,,,,,,,
474894884784988160,"-0,175200000405312",Non-AE Tweet,,,,,,,,
480561228138291200,"0,048050001263619",Non-AE Tweet,,,,,,,,
482957819281276929,"0,062249999493361",Non-AE Tweet,,,,,,,,
474959288814014464,"0,252039998769760",Non-AE Tweet,,,,,,,,
478391310743662593,"-0,188610002398491",Non-AE Tweet,,,,,,,,
475052435451293696,"0,019279999658465",Non-AE Tweet,,,,,,,,
480610657038266368,"-0,052000001072884",Non-AE Tweet,,,,,,,,
479858312012242944,"-0,016899999231100",Non-AE Tweet,,,,,,,,
478672699816833024,"0,119379997253418",Non-AE Tweet,,,,,,,,
479977967003508738,"-0,192289993166924",Non-AE Tweet,,,,,,,,
479816566737862656,"-0,182600006461143",Non-AE Tweet,,,,,,,,
479811269029937152,"-0,077519997954369",Non-AE Tweet,,,,,,,,
474232864171491329,"0,102459996938705",Non-AE Tweet,,,,,,,,
475628852098899969,"-0,147349998354912",Non-AE Tweet,,,,,,,,
473417526286635008,"0,093960002064705",Non-AE Tweet,,,,,,,,
482130543861968896,"0,286069989204407",Non-AE Tweet,,,,,,,,
483697919359741952,"-0,123000003397465",Non-AE Tweet,,,,,,,,
481576099415990273,"0,198949992656708",Non-AE Tweet,,,,,,,,
479241393756319746,"-0,103909999132156",Non-AE Tweet,,,,,,,,
477007060165742592,"-0,067129999399185",Non-AE Tweet,,,,,,,,
479237046016299009,"-0,192450001835823",Non-AE Tweet,,,,,,,,
483730442852380672,"0,150509998202324",Non-AE Tweet,,,,,,,,
473465838113017856,"0,050530001521111",Non-AE Tweet,,,,,,,,
481332726524420096,"0,392040014266968",Non-AE Tweet,,,,,,,,
479179735340429312,"-0,105439998209476",Non-AE Tweet,,,,,,,,
429534197909168128,"0,196060001850128",Non-AE Tweet,,,,,,,,
561619156148043776,"-0,090949997305870",Non-AE Tweet,,,,,,,,
553700321994997760,"-0,039840001612902",Non-AE Tweet,,,,,,,,
557150022999887872,"-0,114900000393391",Non-AE Tweet,,,,,,,,
554930238539321344,"-0,073969997465611",Non-AE Tweet,,,,,,,,
554991446357315584,"0,588680028915405",Non-AE Tweet,,,,,,,,
304370365126303746,"-0,142759993672371",Non-AE Tweet,,,,,,,,
302062872123564033,"0,049679998308420",Non-AE Tweet,,,,,,,,
297686686534610944,"-0,183009997010231",Non-AE Tweet,,,,,,,,
301344354759475200,"0,035719998180866",Non-AE Tweet,,,,,,,,
306983463473528832,"-0,155719995498657",Non-AE Tweet,,,,,,,,
306923432459780096,"0,104970000684261",Non-AE Tweet,,,,,,,,
299131545023811585,"0,279630005359650",Non-AE Tweet,,,,,,,,
304788807482474496,"0,218799993395805",Non-AE Tweet,,,,,,,,
304944242915160064,"-0,151060000061989",Non-AE Tweet,,,,,,,,
304756601791856642,"-0,061069998890162",Non-AE Tweet,,,,,,,,
302751986955210752,"0,048849999904633",Non-AE Tweet,,,,,,,,
302744770386731008,"0,169520005583763",Non-AE Tweet,,,,,,,,
300400687815213056,"0,318870007991791",Non-AE Tweet,,,,,,,,
300415841814581249,"-0,119079999625683",Non-AE Tweet,,,,,,,,
304878717048610816,"0,054620001465082",Non-AE Tweet,,,,,,,,
302765021434372097,"-0,165710002183914",Non-AE Tweet,,,,,,,,
298511557917286400,"-0,107419997453690",Non-AE Tweet,,,,,,,,
303050480140046337,"0,022690000012517",Non-AE Tweet,,,,,,,,
300846333416329216,"0,470719993114471",Non-AE Tweet,,,,,,,,
306578144507342849,"0,096419997513294",Non-AE Tweet,,,,,,,,
304585178372792320,"-0,101570002734661",Non-AE Tweet,,,,,,,,
304589837200158721,"0,067060001194477",Non-AE Tweet,,,,,,,,
302424035743109120,"0,112590000033379",Non-AE Tweet,,,,,,,,
300131437598875649,"0,072180002927780",Non-AE Tweet,,,,,,,,
300379953206276096,"0,172879993915558",Non-AE Tweet,,,,,,,,
301570128183713792,"-0,184640005230904",Non-AE Tweet,,,,,,,,
246265475787546624,"-0,180120006203651",Non-AE Tweet,,,,,,,,
244104842665160704,"-0,050980001688004",Non-AE Tweet,,,,,,,,
249666544035037185,"-0,073550000786781",Non-AE Tweet,,,,,,,,
247644537932111872,"-0,199990004301071",Non-AE Tweet,,,,,,,,
245514220198842368,"-0,036680001765490",Non-AE Tweet,,,,,,,,
251389558325903360,"0,252229988574982",Non-AE Tweet,,,,,,,,
244629947925278720,"0,290010005235672",Non-AE Tweet,,,,,,,,
250678330523787265,"-0,112949997186661",Non-AE Tweet,,,,,,,,
250560921141915648,"0,038410000503063",Non-AE Tweet,,,,,,,,
243005054251053056,"0,066869996488094",Non-AE Tweet,,,,,,,,
243037812901941250,"-0,101290002465248",Non-AE Tweet,,,,,,,,
246534087798571008,"-0,029120000079274",Non-AE Tweet,,,,,,,,
244413288065142784,"0,514980018138885",Non-AE Tweet,,,,,,,,
242253958582792194,"0,160459995269775",Non-AE Tweet,,,,,,,,
571324902721986560,"0,115680001676083",Non-AE Tweet,,,,,,,,
565657580119523329,"0,140569999814034",Non-AE Tweet,,,,,,,,
565573533372542979,"-0,135000005364418",Non-AE Tweet,,,,,,,,
569088646491578368,"-0,198709994554520",Non-AE Tweet,,,,,,,,
566934705937715201,"0,012539999559522",Non-AE Tweet,,,,,,,,
564819504459288577,"0,221849992871284",Non-AE Tweet,,,,,,,,
564861507805380610,"-0,002379999961704",Non-AE Tweet,,,,,,,,
564889666629795840,"0,140699997544289",Non-AE Tweet,,,,,,,,
561759533026906112,"-0,049809999763966",Non-AE Tweet,,,,,,,,
563580019503816704,"-0,191530004143715",Non-AE Tweet,,,,,,,,
563735764635111424,"0,090649999678135",Non-AE Tweet,,,,,,,,
563774203787108354,"0,119340002536774",Non-AE Tweet,,,,,,,,
562341828708401152,"-0,103490002453327",Non-AE Tweet,,,,,,,,
295156955322933248,"-0,130759999155998",Non-AE Tweet,,,,,,,,
295223200005124098,"0,204689994454384",Non-AE Tweet,,,,,,,,
290697207496208384,"-0,187110006809235",Non-AE Tweet,,,,,,,,
290871106867449858,"-0,109449997544289",Non-AE Tweet,,,,,,,,
296487885471895554,"0,526210010051727",Non-AE Tweet,,,,,,,,
296502996064403456,"-0,183009997010231",Non-AE Tweet,,,,,,,,
294360789677133825,"0,134079992771149",Non-AE Tweet,,,,,,,,
294524136926105600,"0,009870000183582",Non-AE Tweet,,,,,,,,
292198260637044736,"-0,080099999904633",Non-AE Tweet,,,,,,,,
292274123336462336,"-0,070529997348785",Non-AE Tweet,,,,,,,,
295704157497733120,"0,278959989547729",Non-AE Tweet,,,,,,,,
293580850614902786,"0,033909998834133",Non-AE Tweet,,,,,,,,
473232583929499648,"-0,199359998106956",Non-AE Tweet,,,,,,,,
473636719716073472,"0,504090011119842",Non-AE Tweet,,,,,,,,
473742404844269568,"0,217810004949570",Non-AE Tweet,,,,,,,,
473761326599127041,"-0,162469998002052",Non-AE Tweet,,,,,,,,
473703896875929600,"0,236819997429848",Non-AE Tweet,,,,,,,,
481595402978746368,"-0,167870000004768",Non-AE Tweet,,,,,,,,
473813166523449345,"0,007519999984652",Non-AE Tweet,,,,,,,,
479655583117611008,"0,310869991779327",Non-AE Tweet,,,,,,,,
429725479478636544,"0,051410000771284",Non-AE Tweet,,,,,,,,
433781120715325440,"-0,056510001420975",Non-AE Tweet,,,,,,,,
433814395194335232,"0,131750002503395",Non-AE Tweet,,,,,,,,
434103918990069760,"0,151339992880821",Non-AE Tweet,,,,,,,,
431907641925726209,"0,239150002598763",Non-AE Tweet,,,,,,,,
431767278745845761,"0,117040000855923",Non-AE Tweet,,,,,,,,
435413796081770497,"0,251060009002686",Non-AE Tweet,,,,,,,,
435422658335756288,"-0,097079999744892",Non-AE Tweet,,,,,,,,
435547445783977984,"0,037719998508692",Non-AE Tweet,,,,,,,,
431000129080803329,"0,066150002181530",Non-AE Tweet,,,,,,,,
434489978035249152,"-0,120669998228550",Non-AE Tweet,,,,,,,,
431048460469415937,"0,182420000433922",Non-AE Tweet,,,,,,,,
439135027100930048,"-0,112520001828671",Non-AE Tweet,,,,,,,,
432455322288926722,"0,226699993014336",Non-AE Tweet,,,,,,,,
436852222430044160,"0,053419999778271",Non-AE Tweet,,,,,,,,
438311357310451712,"0,214369997382164",Non-AE Tweet,,,,,,,,
434820167009185792,"0,172949999570847",Non-AE Tweet,,,,,,,,
432545924082962432,"-0,057369999587536",Non-AE Tweet,,,,,,,,
432586326811377664,"-0,027429999783635",Non-AE Tweet,,,,,,,,
438212595921985536,"-0,007249999791384",Non-AE Tweet,,,,,,,,
435944361029677056,"-0,163220003247261",Non-AE Tweet,,,,,,,,
430447326373507072,"0,050639998167753",Non-AE Tweet,,,,,,,,
438378261346021378,"-0,199290007352829",Non-AE Tweet,,,,,,,,
430377285045071872,"0,492390006780624",Non-AE Tweet,,,,,,,,
430501967941484544,"0,077919997274876",Non-AE Tweet,,,,,,,,
438481096159002624,"-0,030360000208020",Non-AE Tweet,,,,,,,,
432897581463904256,"-0,079039998352528",Non-AE Tweet,,,,,,,,
436291439106863104,"0,275469988584518",Non-AE Tweet,,,,,,,,
436412700147449857,"0,217999994754791",Non-AE Tweet,,,,,,,,
436390880623067137,"0,011599999852479",Non-AE Tweet,,,,,,,,
434179688656039936,"0,098949998617172",Non-AE Tweet,,,,,,,,
434233969782300672,"-0,030770000070334",Non-AE Tweet,,,,,,,,
434264563400196096,"-0,199230000376701",Non-AE Tweet,,,,,,,,
429830757172121600,"0,100100003182888",Non-AE Tweet,,,,,,,,
434363198871830528,"0,129800006747246",Non-AE Tweet,,,,,,,,
434422511246131200,"0,094259999692440",Non-AE Tweet,,,,,,,,
432171553615536128,"0,298480004072189",Non-AE Tweet,,,,,,,,
430050828422877184,"0,028270000591874",Non-AE Tweet,,,,,,,,
437975052256964608,"0,095760002732277",Non-AE Tweet,,,,,,,,
437914405846523904,"0,058940000832081",Non-AE Tweet,,,,,,,,
435682862831247360,"0,375449985265732",Non-AE Tweet,,,,,,,,
518356436594618368,"0,214460000395775",Non-AE Tweet,,,,,,,,
526176972800421889,"-0,169640004634857",Non-AE Tweet,,,,,,,,
526263530446929920,"0,189280003309250",Non-AE Tweet,,,,,,,,
518468698231681024,"-0,132239997386932",Non-AE Tweet,,,,,,,,
518366931771199488,"-0,171210005879402",Non-AE Tweet,,,,,,,,
526471908858925057,"-0,199900001287460",Non-AE Tweet,,,,,,,,
524053441614581761,"-0,122969999909401",Non-AE Tweet,,,,,,,,
524242717212045313,"-0,199819996953011",Non-AE Tweet,,,,,,,,
524300544328753152,"-0,050209999084473",Non-AE Tweet,,,,,,,,
519955726199169025,"-0,187389999628067",Non-AE Tweet,,,,,,,,
519983758200422400,"0,034019999206066",Non-AE Tweet,,,,,,,,
527867679349026816,"-0,107320003211498",Non-AE Tweet,,,,,,,,
525515832873320448,"-0,097139999270439",Non-AE Tweet,,,,,,,,
527723843134054401,"0,385710000991821",Non-AE Tweet,,,,,,,,
517469208985100288,"-0,070589996874332",Non-AE Tweet,,,,,,,,
527836976314339329,"0,360920011997223",Non-AE Tweet,,,,,,,,
525515204650487808,"0,183439999818802",Non-AE Tweet,,,,,,,,
525777947190247425,"0,012439999729395",Non-AE Tweet,,,,,,,,
517522630505529344,"0,455870002508163",Non-AE Tweet,,,,,,,,
523597250258554881,"0,193379998207092",Non-AE Tweet,,,,,,,,
517597712963747840,"0,211349993944168",Non-AE Tweet,,,,,,,,
525724369708802048,"0,094470001757145",Non-AE Tweet,,,,,,,,
523418495883567104,"0,298649996519089",Non-AE Tweet,,,,,,,,
521143574230888448,"-0,158099994063377",Non-AE Tweet,,,,,,,,
523411637806854145,"-0,105449996888638",Non-AE Tweet,,,,,,,,
521311920872108032,"0,084859997034073",Non-AE Tweet,,,,,,,,
519066607268544513,"-0,135169997811317",Non-AE Tweet,,,,,,,,
519221591696105472,"0,475710004568100",Non-AE Tweet,,,,,,,,
519077712351092737,"0,223320007324219",Non-AE Tweet,,,,,,,,
524982393564696576,"-0,175359994173050",Non-AE Tweet,,,,,,,,
539378146374459392,"-0,153410002589226",Non-AE Tweet,,,,,,,,
539703605528657922,"-0,174860000610352",Non-AE Tweet,,,,,,,,
539708587002445824,"0,117090001702309",Non-AE Tweet,,,,,,,,
547763072320819201,"0,288470000028610",Non-AE Tweet,,,,,,,,
539888509382037505,"-0,027189999818802",Non-AE Tweet,,,,,,,,
545512573630545920,"0,194979995489120",Non-AE Tweet,,,,,,,,
547744915967340544,"0,132339999079704",Non-AE Tweet,,,,,,,,
539930763303456769,"-0,052740000188351",Non-AE Tweet,,,,,,,,
543385258809233408,"-0,183599993586540",Non-AE Tweet,,,,,,,,
541059227733598209,"0,212990000844002",Non-AE Tweet,,,,,,,,
550458672367693825,"0,296979993581772",Non-AE Tweet,,,,,,,,
544875222285819904,"0,038270000368357",Non-AE Tweet,,,,,,,,
542695486252408832,"-0,200000002980232",Non-AE Tweet,,,,,,,,
543925604593049601,"-0,058910001069307",Non-AE Tweet,,,,,,,,
544058046453145600,"0,218559995293617",Non-AE Tweet,,,,,,,,
544003060112977921,"-0,199819996953011",Non-AE Tweet,,,,,,,,
540459744071139329,"0,038639999926090",Non-AE Tweet,,,,,,,,
548608154506780672,"-0,155440002679825",Non-AE Tweet,,,,,,,,
544250903029899264,"0,269100010395050",Non-AE Tweet,,,,,,,,
549843451802443776,"-0,168479993939400",Non-AE Tweet,,,,,,,,
546662561811148802,"-0,160239994525909",Non-AE Tweet,,,,,,,,
544583105667801089,"-0,186340004205704",Non-AE Tweet,,,,,,,,
544364749358526464,"-0,162640005350113",Non-AE Tweet,,,,,,,,
541772430310510592,"0,191489994525909",Non-AE Tweet,,,,,,,,
544591112942661632,"-0,146950006484985",Non-AE Tweet,,,,,,,,
542310639486509060,"0,179509997367859",Non-AE Tweet,,,,,,,,
540283718489759744,"-0,195419996976852",Non-AE Tweet,,,,,,,,
548200325832663040,"-0,142710000276566",Non-AE Tweet,,,,,,,,
550282489785090049,"-0,179989993572235",Non-AE Tweet,,,,,,,,
541661916792233985,"-0,004319999832660",Non-AE Tweet,,,,,,,,
549388195893219330,"0,083530001342297",Non-AE Tweet,,,,,,,,
545819382111141888,"-0,141100004315376",Non-AE Tweet,,,,,,,,
542869690494636032,"0,331820011138916",Non-AE Tweet,,,,,,,,
548652716722233344,"-0,024630000814796",Non-AE Tweet,,,,,,,,
545363509979398144,"-0,108180001378059",Non-AE Tweet,,,,,,,,
548690247706361858,"0,220149993896484",Non-AE Tweet,,,,,,,,
540724280237903872,"0,298940002918243",Non-AE Tweet,,,,,,,,
540842120307687425,"-0,072690002620220",Non-AE Tweet,,,,,,,,
548900146210025472,"-0,117640003561974",Non-AE Tweet,,,,,,,,
548930096078143489,"-0,064470000565052",Non-AE Tweet,,,,,,,,
483932401974784000,"0,133289992809296",Non-AE Tweet,,,,,,,,
483944657471037440,"-0,057829998433590",Non-AE Tweet,,,,,,,,
485303113704693760,"-0,061700001358986",Non-AE Tweet,,,,,,,,
487695026504216576,"0,049180001020432",Non-AE Tweet,,,,,,,,
493315059955671041,"-0,112319998443127",Non-AE Tweet,,,,,,,,
489070971161034753,"-0,103170000016689",Non-AE Tweet,,,,,,,,
489037340619198465,"-0,095749996602535",Non-AE Tweet,,,,,,,,
489090798370037760,"-0,082560002803803",Non-AE Tweet,,,,,,,,
485301777013563393,"0,108920000493526",Non-AE Tweet,,,,,,,,
487396615473602560,"0,209240004420280",Non-AE Tweet,,,,,,,,
485507515892133889,"-0,188830003142357",Non-AE Tweet,,,,,,,,
487701627399184384,"-0,188740000128746",Non-AE Tweet,,,,,,,,
490434855847481346,"-0,174260005354881",Non-AE Tweet,,,,,,,,
492565790541881344,"0,094219997525215",Non-AE Tweet,,,,,,,,
486992777922629632,"0,163589999079704",Non-AE Tweet,,,,,,,,
490528714233348096,"0,176780000329018",Non-AE Tweet,,,,,,,,
494199308141355009,"-0,083230003714562",Non-AE Tweet,,,,,,,,
490829500653916161,"0,335009992122650",Non-AE Tweet,,,,,,,,
490903674537771011,"0,106150001287460",Non-AE Tweet,,,,,,,,
490824157458735104,"-0,084710001945496",Non-AE Tweet,,,,,,,,
490980522483412992,"0,021539999172092",Non-AE Tweet,,,,,,,,
494205738776932353,"-0,031649999320507",Non-AE Tweet,,,,,,,,
488580215988166656,"0,083039999008179",Non-AE Tweet,,,,,,,,
488664728089026560,"0,213870003819466",Non-AE Tweet,,,,,,,,
488598308714065920,"-0,004230000078678",Non-AE Tweet,,,,,,,,
486419884843102208,"0,061850000172854",Non-AE Tweet,,,,,,,,
490691408915755008,"0,025129999965429",Non-AE Tweet,,,,,,,,
486534347051118592,"-0,183510005474091",Non-AE Tweet,,,,,,,,
486574513086140416,"0,148420006036758",Non-AE Tweet,,,,,,,,
490252079399596032,"-0,171289995312691",Non-AE Tweet,,,,,,,,
490128780271173632,"0,085689999163151",Non-AE Tweet,,,,,,,,
492213266219692032,"0,013819999992847",Non-AE Tweet,,,,,,,,
493670242921377793,"0,459829986095428",Non-AE Tweet,,,,,,,,
491499533424029696,"0,022600000724196",Non-AE Tweet,,,,,,,,
493652902074798080,"-0,111790001392365",Non-AE Tweet,,,,,,,,
487274699500445697,"0,009370000101626",Non-AE Tweet,,,,,,,,
492305258396143617,"0,107369996607304",Non-AE Tweet,,,,,,,,
491571715026079744,"0,243569999933243",Non-AE Tweet,,,,,,,,
489371238339321856,"-0,174309998750687",Non-AE Tweet,,,,,,,,
490004428808663040,"0,146300002932549",Non-AE Tweet,,,,,,,,
487984751928553475,"0,039119999855757",Non-AE Tweet,,,,,,,,
485761806598565889,"-0,032949998974800",Non-AE Tweet,,,,,,,,
490249936588374016,"0,050000000745058",Non-AE Tweet,,,,,,,,
487247742008180738,"-0,113490000367165",Non-AE Tweet,,,,,,,,
493019258985537536,"0,285400003194809",Non-AE Tweet,,,,,,,,
491568310673108994,"0,193079993128777",Non-AE Tweet,,,,,,,,
493141646243295233,"-0,059349998831749",Non-AE Tweet,,,,,,,,
485185486768865280,"0,720269978046417",Non-AE Tweet,,,,,,,,
387479098039496704,"0,139770001173019",Non-AE Tweet,,,,,,,,
387450838542581760,"-0,195910006761551",Non-AE Tweet,,,,,,,,
391898080695431168,"-0,007550000213087",Non-AE Tweet,,,,,,,,
388547831633829888,"-0,115589998662472",Non-AE Tweet,,,,,,,,
390496352204894208,"-0,150629997253418",Non-AE Tweet,,,,,,,,
393424696969940992,"-0,199970006942749",Non-AE Tweet,,,,,,,,
391197282756206592,"0,591629981994628",Non-AE Tweet,,,,,,,,
390573328941211648,"-0,112630002200603",Non-AE Tweet,,,,,,,,
388695967303606272,"0,399140000343323",Non-AE Tweet,,,,,,,,
392325291169034240,"0,114620000123978",Non-AE Tweet,,,,,,,,
394410727919742976,"-0,137180000543594",Non-AE Tweet,,,,,,,,
387805258887356416,"0,437730014324188",Non-AE Tweet,,,,,,,,
388746921193795584,"0,426649987697601",Non-AE Tweet,,,,,,,,
392159832649641984,"-0,166559994220734",Non-AE Tweet,,,,,,,,
392400327564984320,"-0,003199999919161",Non-AE Tweet,,,,,,,,
395919857113235456,"0,081550002098084",Non-AE Tweet,,,,,,,,
388075826601664512,"-0,100100003182888",Non-AE Tweet,,,,,,,,
385854925487345665,"-0,139400005340576",Non-AE Tweet,,,,,,,,
513510549791850496,"-0,174449995160103",Non-AE Tweet,,,,,,,,
509133446996688896,"0,036869999021292",Non-AE Tweet,,,,,,,,
509239598707650560,"0,089429996907711",Non-AE Tweet,,,,,,,,
509259909213351936,"0,148440003395081",Non-AE Tweet,,,,,,,,
509427169924104193,"-0,109460003674030",Non-AE Tweet,,,,,,,,
512909246652891136,"-0,190239995718002",Non-AE Tweet,,,,,,,,
507316946606776320,"-0,183799996972084",Non-AE Tweet,,,,,,,,
512914890034397185,"0,138830006122589",Non-AE Tweet,,,,,,,,
510790931730026497,"-0,186939999461174",Non-AE Tweet,,,,,,,,
513019938286489600,"0,150690004229546",Non-AE Tweet,,,,,,,,
510812932523827200,"0,012839999981225",Non-AE Tweet,,,,,,,,
508416179723976704,"0,313560009002686",Non-AE Tweet,,,,,,,,
516656189031985152,"-0,171499997377396",Non-AE Tweet,,,,,,,,
508433229872128000,"-0,137439996004105",Non-AE Tweet,,,,,,,,
508757500481388544,"0,154479995369911",Non-AE Tweet,,,,,,,,
516612606446931968,"-0,122359998524189",Non-AE Tweet,,,,,,,,
508749487494287360,"-0,005810000002384",Non-AE Tweet,,,,,,,,
516535644802129920,"0,226589992642403",Non-AE Tweet,,,,,,,,
506447165129236480,"-0,085909999907017",Non-AE Tweet,,,,,,,,
516511279859507200,"-0,142700001597404",Non-AE Tweet,,,,,,,,
506573427172339713,"0,224820002913475",Non-AE Tweet,,,,,,,,
506560242436816898,"0,576070010662078",Non-AE Tweet,,,,,,,,
514316039727755264,"0,083669997751713",Non-AE Tweet,,,,,,,,
510175504662802432,"0,185389995574951",Non-AE Tweet,,,,,,,,
512308297748451329,"-0,128539994359016",Non-AE Tweet,,,,,,,,
